trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
652,False,"{'a': 0.05949054869433358, 'e': 0.11898109738866716}",20,8,10.990617409546276,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
653,False,"{'a': 0.05910333909058607, 'e': 0.11820667818117214}",25,18,14.179609399326342,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.05871806255407095, 'e': 0.1174361251081419}",30,14,17.547801943598007,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.05833471416413167, 'e': 0.11666942832826334}",25,14,22.055918859837128,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.05795328897455683, 'e': 0.11590657794911366}",30,0,-1.485691702738584,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
657,False,"{'a': 0.05757378201394421, 'e': 0.11514756402788842}",25,8,33.91312217013362,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.0571961882860637, 'e': 0.1143923765721274}",25,11,2.8005142694360807,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
659,False,"{'a': 0.05682050277021908, 'e': 0.11364100554043816}",30,19,9.428509651397173,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.056446720421608615, 'e': 0.11289344084321723}",20,13,12.381321017471354,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.056074836171684565, 'e': 0.11214967234336913}",25,11,29.644596929145102,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.055704844928511424, 'e': 0.11140968985702285}",30,19,7.176158420573524,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.05533674157712304, 'e': 0.11067348315424608}",20,12,17.724274637107207,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.054970520979878465, 'e': 0.10994104195975693}",20,16,5.7206055244427825,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.054606177976816654, 'e': 0.10921235595363331}",20,13,4.280903591753685,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.054243707386009865, 'e': 0.10848741477201973}",25,19,13.767699804694105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.05388310400391587, 'e': 0.10776620800783174}",25,11,3.451845301710413,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
668,False,"{'a': 0.053524362605728834, 'e': 0.10704872521145767}",30,22,0.5700063059792229,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.053167477945729014, 'e': 0.10633495589145803}",20,10,19.444109233131798,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.052812444757631104, 'e': 0.10562488951526221}",35,9,26.783630749348518,"{0: 23, 1: 3, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.052459257754931314, 'e': 0.10491851550986263}",25,18,12.6860208514419,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.05210791163125313, 'e': 0.10421582326250627}",20,14,9.791939333089271,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.051758401060691774, 'e': 0.10351680212138355}",20,14,4.642089465187625,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.05141072069815728, 'e': 0.10282144139631456}",20,4,27.252257733714426,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.0510648651797163, 'e': 0.1021297303594326}",20,5,21.43674655444902,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.05072082912293249, 'e': 0.10144165824586499}",20,4,17.547971908295573,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
677,False,"{'a': 0.050378607127205585, 'e': 0.10075721425441117}",30,20,13.154466861746167,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.05003819377410903, 'e': 0.10007638754821806}",20,0,30.93330862883347,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
679,False,"{'a': 0.04969958362772629, 'e': 0.09939916725545259}",30,10,33.58600554229262,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.049362771234985746, 'e': 0.09872554246997149}",20,12,-4.61085901507142,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
681,False,"{'a': 0.04902775112599411, 'e': 0.09805550225198822}",20,12,-29.0832309345855,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
682,False,"{'a': 0.04869451781436854, 'e': 0.09738903562873708}",25,6,15.150500352203858,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
683,False,"{'a': 0.04836306579756721, 'e': 0.09672613159513442}",20,15,8.594326221213537,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.048033389557218545, 'e': 0.09606677911443709}",30,16,28.29182842739853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.047705483559448904, 'e': 0.09541096711889781}",20,8,23.7163258852178,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.04737934225520888, 'e': 0.09475868451041776}",20,5,12.284755140022783,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
687,False,"{'a': 0.047054960080598084, 'e': 0.09410992016119617}",25,8,24.467393802652985,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
688,False,"{'a': 0.04673233145718848, 'e': 0.09346466291437695}",25,1,22.171771861493916,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
689,False,"{'a': 0.046411450792346216, 'e': 0.09282290158469243}",20,14,9.599494622606846,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.04609231247955198, 'e': 0.09218462495910396}",25,13,28.42198005418072,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.04577491089871979, 'e': 0.09154982179743958}",35,18,29.181572496607117,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.04545924041651435, 'e': 0.0909184808330287}",20,5,25.458117454652974,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.045145295386666826, 'e': 0.09029059077333365}",20,11,16.57581089260857,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.0448330701502891, 'e': 0.0896661403005782}",30,13,27.808382008862704,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.04452255903618652, 'e': 0.08904511807237304}",30,23,11.600328819748434,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.044213756361169046, 'e': 0.08842751272233809}",25,15,20.228526603732632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.043906656430360874, 'e': 0.08781331286072175}",20,10,19.32160727734092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.04360125353750851, 'e': 0.08720250707501702}",25,17,18.266259779646063,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.04329754196528722, 'e': 0.08659508393057444}",20,15,7.91100282671549,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.04299551598560596, 'e': 0.08599103197121193}",20,13,10.454326067880071,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.04269516985991069, 'e': 0.08539033971982138}",20,8,23.707600272396867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.04239649783948609, 'e': 0.08479299567897218}",25,15,18.2477419090926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.04209949416575569, 'e': 0.08419898833151138}",25,18,13.179580384366426,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.041804153070580385, 'e': 0.08360830614116077}",25,13,18.084043596109915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.041510468776555356, 'e': 0.08302093755311071}",20,9,19.900089491382175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.04121843549730535, 'e': 0.0824368709946107}",25,14,15.423926912299974,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.040928047437778316, 'e': 0.08185609487555663}",35,13,30.168756182659905,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.04063929879453746, 'e': 0.08127859758907492}",25,16,18.405557330309932,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.04035218375605164, 'e': 0.08070436751210328}",25,16,14.835780686678602,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.04006669650298407, 'e': 0.08013339300596814}",25,20,10.239306818676768,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.039782831208479474, 'e': 0.07956566241695895}",25,3,-4.112675938070362,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
712,False,"{'a': 0.03950058203844947, 'e': 0.07900116407689894}",25,11,14.597317482989096,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.03921994315185639, 'e': 0.07843988630371278}",25,0,36.77409576393469,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
714,False,"{'a': 0.038940908700995376, 'e': 0.07788181740199075}",25,15,18.313649429579222,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.038663472831774834, 'e': 0.07732694566354967}",20,12,15.025047808009234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.038387629683995186, 'e': 0.07677525936799037}",30,22,12.02605067166769,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.03811337339162598, 'e': 0.07622674678325196}",25,5,-10.399161120458984,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
718,False,"{'a': 0.03784069808308128, 'e': 0.07568139616616255}",30,15,-13.072928776990189,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
719,False,"{'a': 0.03756959788149336, 'e': 0.07513919576298672}",35,21,1.0608637269833803,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
720,False,"{'a': 0.03730006690498477, 'e': 0.07460013380996953}",30,19,20.763991338440928,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.037032099266938616, 'e': 0.07406419853387723}",25,11,19.914170637417357,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.03676568907626721, 'e': 0.07353137815253442}",20,2,24.34012460954365,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.03650083043767896, 'e': 0.07300166087535792}",20,11,14.417721907517198,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.03623751745194358, 'e': 0.07247503490388715}",20,11,14.823493273341699,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.035975744216155583, 'e': 0.07195148843231117}",20,9,21.65154520601779,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.03571550482399608, 'e': 0.07143100964799216}",20,8,8.996575554148722,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.0354567933659928, 'e': 0.0709135867319856}",25,11,23.284241373569134,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.03519960392977843, 'e': 0.07039920785955686}",20,8,12.884415020573334,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.03494393060034725, 'e': 0.0698878612006945}",25,7,19.69922124328978,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.034689767460309974, 'e': 0.06937953492061995}",20,16,5.038757772077432,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.034437108590146925, 'e': 0.06887421718029385}",20,13,14.16115253070718,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.03418594806845943, 'e': 0.06837189613691887}",25,11,15.051887537901576,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.03393627997221952, 'e': 0.06787255994443904}",25,19,11.928053820296984,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.03368809837701783, 'e': 0.06737619675403567}",20,9,19.58272988412322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.03344139735730985, 'e': 0.0668827947146197}",30,23,15.641534146310509,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.033196170986660334, 'e': 0.06639234197332067}",30,20,20.374433655178066,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.03295241333798602, 'e': 0.06590482667597204}",25,11,23.72595150939266,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.03271011848379661, 'e': 0.06542023696759322}",20,16,7.750352722717788,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.03246928049643398, 'e': 0.06493856099286796}",20,6,24.946404077071776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.03222989344830964, 'e': 0.06445978689661928}",30,14,22.126565372259893,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.03199195141214047, 'e': 0.06398390282428094}",20,6,-17.804649834740705,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
742,False,"{'a': 0.031755448461182646, 'e': 0.06351089692236529}",25,15,16.33931446840546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.03152037866946389, 'e': 0.06304075733892778}",20,12,14.682607354462135,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.0312867361120139, 'e': 0.0625734722240278}",25,16,13.168877289015409,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.03105451486509309, 'e': 0.06210902973018618}",20,1,8.699074602518422,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
746,False,"{'a': 0.030823709006419484, 'e': 0.06164741801283897}",20,0,6.051994705447864,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
747,False,"{'a': 0.030594312615393953, 'e': 0.061188625230787906}",30,15,30.12512010132433,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.030366319773323627, 'e': 0.06073263954664725}",30,24,11.108423998644028,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.03013972456364358, 'e': 0.06027944912728716}",25,13,-1.3615322183879912,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
750,False,"{'a': 0.029914521072136747, 'e': 0.059829042144273495}",20,8,21.637755678882396,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.0296907033871521, 'e': 0.0593814067743042}",20,11,7.159032882808413,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.029468265599821044, 'e': 0.05893653119964209}",25,15,20.057524166828532,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.02924720180427207, 'e': 0.05849440360854414}",35,18,33.142501665214816,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.02902750609784365, 'e': 0.0580550121956873}",20,6,23.865922247300016,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.028809172581295384, 'e': 0.05761834516259077}",30,13,31.813998400054018,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.02859219535901737, 'e': 0.05718439071803474}",30,18,25.135075249741316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.028376568539237836, 'e': 0.05675313707847567}",20,2,-5.846508596204274,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
758,False,"{'a': 0.028162286234229027, 'e': 0.05632457246845805}",20,5,14.576244817963559,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.027949342560511313, 'e': 0.055898685121022626}",30,13,31.229726455258362,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.027737731639055567, 'e': 0.055475463278111134}",30,16,11.43158138033895,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.02752744759548377, 'e': 0.05505489519096754}",20,6,25.299438644185994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.027318484560267906, 'e': 0.05463696912053581}",20,7,-21.590757243379496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
763,False,"{'a': 0.027110836668927055, 'e': 0.05422167333785411}",20,11,19.54156838464041,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.026904498062222785, 'e': 0.05380899612444557}",20,12,12.477306298302413,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.026699462886352776, 'e': 0.05339892577270555}",25,14,22.133544744571516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.026495725293142706, 'e': 0.05299145058628541}",20,10,6.7795136511113725,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.026293279440236392, 'e': 0.052586558880472783}",20,14,11.291890816378094,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.026092119491284198, 'e': 0.052184238982568396}",25,16,18.299114427302307,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.025892239616129704, 'e': 0.05178447923225941}",20,13,13.878374133560733,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.025693633990994627, 'e': 0.051387267981989254}",25,3,34.562783058229385,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.025496296798662027, 'e': 0.050992593597324054}",20,10,16.067455638684844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.02530022222865777, 'e': 0.05060044445731554}",25,17,14.841888425213657,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.025105404477430267, 'e': 0.050210808954860534}",35,15,32.141480654862775,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.024911837748528478, 'e': 0.049823675497056956}",30,11,30.28426409691487,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.024719516252778212, 'e': 0.049439032505556424}",25,11,24.807355429586945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.024528434208456684, 'e': 0.04905686841691337}",30,22,-13.690825029431812,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
777,False,"{'a': 0.02433858584146537, 'e': 0.04867717168293074}",25,15,5.508185182964783,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.02414996538550114, 'e': 0.04829993077100228}",25,11,16.46195669265167,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.02396256708222568, 'e': 0.04792513416445136}",35,19,30.215229718706723,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.023776385181433202, 'e': 0.047552770362866405}",25,17,16.361635971613254,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.023591413941216454, 'e': 0.04718282788243291}",20,12,14.99578152851334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.02340764762813103, 'e': 0.04681529525626206}",25,7,31.505377533703612,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.023225080517357968, 'e': 0.046450161034715935}",30,19,18.661478027282705,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.023043706892864668, 'e': 0.046087413785729336}",30,16,27.823971638737095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.022863521047564107, 'e': 0.04572704209512821}",20,12,-25.909359958764973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
786,False,"{'a': 0.022684517283472372, 'e': 0.045369034566944744}",20,13,9.854101540216039,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.02250668991186451, 'e': 0.04501337982372902}",20,10,19.123794569751695,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.022330033253428687, 'e': 0.044660066506857374}",25,19,11.284574006542373,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.022154541638418682, 'e': 0.044309083276837365}",20,0,21.366349246455137,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
790,False,"{'a': 0.021980209406804705, 'e': 0.04396041881360941}",20,9,21.88405085566849,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.02180703090842254, 'e': 0.04361406181684508}",20,15,8.371087549929086,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.02163500050312104, 'e': 0.04327000100624208}",20,14,4.063352303055771,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.021464112560907942, 'e': 0.042928225121815884}",30,22,14.273208159210641,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.02129436146209404, 'e': 0.04258872292418808}",20,16,7.559724119664546,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.021125741597435705, 'e': 0.04225148319487141}",30,16,22.823618531320925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.020958247368275746, 'e': 0.04191649473655149}",25,11,26.12313230417642,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.02079187318668265, 'e': 0.0415837463733653}",20,9,22.148547643476405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.020626613475588175, 'e': 0.04125322695117635}",20,13,14.583431310700398,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.020462462668923296, 'e': 0.04092492533784659}",20,8,21.168825825539823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.020299415211752547, 'e': 0.040598830423505095}",25,12,24.818382433621185,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.020137465560406735, 'e': 0.04027493112081347}",25,13,22.671262405737338,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.019976608182614018, 'e': 0.039953216365228035}",25,17,17.346579589029503,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.019816837557629387, 'e': 0.039633675115258775}",25,17,14.885986827218625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.019658148176362546, 'e': 0.03931629635272509}",35,21,24.93520692634293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.019500534541504164, 'e': 0.03900106908300833}",25,17,16.439223402413667,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.019343991167650558, 'e': 0.038687982335301116}",20,12,16.135031502177736,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.019188512581426762, 'e': 0.038377025162853524}",20,16,7.725361611165431,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.019034093321608034, 'e': 0.03806818664321607}",25,19,12.11536838551407,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.018880727939239755, 'e': 0.03776145587847951}",25,12,27.9408098523791,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.01872841099775577, 'e': 0.03745682199551154}",25,15,21.30162603856127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.018577137073095155, 'e': 0.03715427414619031}",30,21,16.666612957767995,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.01842690075381741, 'e': 0.03685380150763482}",25,9,29.99700951211891,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.018277696641216118, 'e': 0.036555393282432236}",25,20,12.340218261474272,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.018129519349431026, 'e': 0.03625903869886205}",20,8,20.250136346893647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.017982363505558593, 'e': 0.035964727011117185}",20,13,13.857312546774136,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.01783622374976099, 'e': 0.03567244749952198}",25,17,15.838663958518172,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.017691094735373572, 'e': 0.035382189470747144}",25,15,18.549889869753926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.017546971129010817, 'e': 0.035093942258021635}",25,13,21.486073952011637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.017403847610670747, 'e': 0.03480769522134149}",25,16,12.666350911190928,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.017261718873837817, 'e': 0.034523437747675634}",30,12,34.265203168382484,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.01712057962558432, 'e': 0.03424115925116864}",30,10,32.675322283077115,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.016980424586670265, 'e': 0.03396084917334053}",30,10,33.46042470387078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.01684124849164176, 'e': 0.03368249698328352}",25,15,19.326234805567253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.016703046088927927, 'e': 0.03340609217785585}",25,14,14.369634420598386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.016565812140936286, 'e': 0.03313162428187257}",30,14,30.573392622393783,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
